,0
44071,FALSE
95715,FALSE
85196,FALSE
53960,FALSE
25573,FALSE
112603,FALSE
2617,FALSE
22922,FALSE
25891,FALSE
80200,FALSE
31069,FALSE
107647,TRUE
56871,TRUE
32809,TRUE
130198,FALSE
149629,TRUE
17865,FALSE
125514,FALSE
29962,FALSE
60764,FALSE
77791,FALSE
12579,FALSE
140611,FALSE
77566,FALSE
90499,FALSE
16042,FALSE
10324,FALSE
93929,FALSE
29217,FALSE
83103,FALSE
787,FALSE
85816,FALSE
42682,FALSE
141081,FALSE
78689,FALSE
35955,FALSE
146467,FALSE
43492,FALSE
107497,FALSE
72942,FALSE
126672,FALSE
52539,FALSE
124846,FALSE
29189,FALSE
144773,FALSE
148541,TRUE
130382,FALSE
13481,FALSE
65987,FALSE
68558,FALSE
71411,FALSE
69958,TRUE
133899,TRUE
120407,FALSE
68589,FALSE
148649,FALSE
52283,FALSE
101765,FALSE
84529,FALSE
15613,TRUE
7137,FALSE
137970,FALSE
129044,FALSE
41515,FALSE
120376,FALSE
44091,FALSE
23974,FALSE
4851,FALSE
45090,FALSE
109706,FALSE
130077,FALSE
94595,FALSE
35275,FALSE
100119,FALSE
90168,FALSE
40092,FALSE
103015,FALSE
74066,FALSE
14755,FALSE
100240,FALSE
69339,TRUE
36216,TRUE
41962,FALSE
78762,FALSE
106708,TRUE
102074,FALSE
31302,FALSE
95196,TRUE
46322,FALSE
11081,TRUE
79106,FALSE
7191,FALSE
76390,FALSE
88677,FALSE
108436,FALSE
5317,FALSE
32306,TRUE
85812,FALSE
107974,FALSE
60169,FALSE
69376,TRUE
84462,FALSE
145484,FALSE
42340,FALSE
5015,FALSE
34731,FALSE
62379,FALSE
98910,TRUE
6172,TRUE
11987,FALSE
122592,FALSE
12804,FALSE
81347,FALSE
134863,FALSE
142219,FALSE
85450,FALSE
105375,FALSE
17796,FALSE
81426,FALSE
137029,FALSE
43703,FALSE
77550,FALSE
42063,FALSE
28047,FALSE
68820,FALSE
85652,FALSE
112085,FALSE
112412,FALSE
61847,FALSE
47214,FALSE
141379,FALSE
115477,FALSE
87830,FALSE
132174,FALSE
101698,FALSE
40514,FALSE
95421,FALSE
102176,TRUE
96842,FALSE
121161,FALSE
41687,TRUE
47180,FALSE
104851,FALSE
115534,FALSE
140774,FALSE
5061,FALSE
148414,FALSE
27380,FALSE
54687,FALSE
51735,FALSE
100081,TRUE
38556,FALSE
56708,FALSE
15692,FALSE
99766,FALSE
24183,FALSE
37526,FALSE
145497,FALSE
3086,FALSE
65240,FALSE
52124,FALSE
52493,FALSE
124488,FALSE
40719,TRUE
127384,TRUE
114862,FALSE
125440,FALSE
101373,FALSE
83978,FALSE
119421,FALSE
26330,FALSE
7077,FALSE
23751,TRUE
52553,FALSE
81831,FALSE
44706,FALSE
91403,FALSE
121578,FALSE
61408,FALSE
129582,FALSE
128266,FALSE
30912,FALSE
68906,FALSE
116178,FALSE
55990,FALSE
102344,FALSE
141770,FALSE
134906,TRUE
60799,FALSE
36714,TRUE
98922,FALSE
84948,FALSE
45120,FALSE
149282,FALSE
115835,FALSE
32517,FALSE
57800,FALSE
10036,TRUE
79117,TRUE
128079,FALSE
65408,FALSE
103995,FALSE
114495,FALSE
22032,FALSE
130788,FALSE
74265,FALSE
139705,TRUE
10373,TRUE
142966,FALSE
141280,FALSE
79644,FALSE
63194,FALSE
42770,FALSE
108430,TRUE
16275,FALSE
109295,FALSE
122670,FALSE
133127,TRUE
144083,TRUE
6330,FALSE
35290,TRUE
88740,FALSE
50025,FALSE
5957,FALSE
118075,FALSE
87591,FALSE
137950,TRUE
84098,FALSE
42102,FALSE
49542,TRUE
111907,FALSE
144151,FALSE
519,FALSE
100805,FALSE
110548,FALSE
39936,FALSE
93489,FALSE
51778,FALSE
14391,FALSE
101563,FALSE
125010,FALSE
139470,FALSE
74177,FALSE
65041,FALSE
104373,FALSE
50628,FALSE
4159,FALSE
119737,FALSE
34386,FALSE
25283,TRUE
33075,FALSE
61218,FALSE
63934,TRUE
102801,FALSE
90940,FALSE
15525,FALSE
130625,FALSE
24096,FALSE
94354,FALSE
43405,FALSE
22745,FALSE
46391,FALSE
106194,FALSE
98652,FALSE
110232,FALSE
32237,FALSE
25486,TRUE
5799,FALSE
24368,FALSE
144239,TRUE
100472,FALSE
63621,TRUE
115265,FALSE
62008,FALSE
131088,FALSE
100095,FALSE
143640,FALSE
105008,FALSE
81038,FALSE
145151,TRUE
143750,FALSE
31641,FALSE
54897,FALSE
42848,FALSE
98741,TRUE
63158,TRUE
145015,FALSE
138878,FALSE
109402,FALSE
10162,FALSE
21324,FALSE
9979,FALSE
91366,FALSE
60525,FALSE
107153,FALSE
139039,FALSE
132742,FALSE
138062,FALSE
52037,FALSE
72045,FALSE
40034,FALSE
11071,FALSE
96764,FALSE
70740,FALSE
122410,TRUE
70522,FALSE
27651,FALSE
21136,FALSE
43268,FALSE
16047,TRUE
5216,FALSE
84214,FALSE
34437,FALSE
38285,FALSE
33177,FALSE
50474,FALSE
94718,FALSE
97645,FALSE
141168,FALSE
66715,FALSE
101175,FALSE
135840,FALSE
75533,FALSE
78114,FALSE
74596,FALSE
31303,FALSE
92005,FALSE
8917,FALSE
94341,FALSE
120835,FALSE
86080,FALSE
112942,FALSE
15585,FALSE
69941,FALSE
98242,FALSE
71166,FALSE
140800,FALSE
14793,FALSE
10813,TRUE
82465,TRUE
31710,TRUE
51501,FALSE
71369,FALSE
41246,FALSE
107213,FALSE
96262,FALSE
80006,TRUE
35997,FALSE
16089,TRUE
105930,FALSE
20355,FALSE
47393,FALSE
118761,FALSE
68537,FALSE
37725,FALSE
25023,FALSE
46338,TRUE
69854,FALSE
100255,FALSE
149375,FALSE
16282,FALSE
125984,FALSE
1522,FALSE
59915,FALSE
39160,FALSE
91243,FALSE
78800,FALSE
83777,FALSE
15831,FALSE
58754,FALSE
3491,FALSE
25725,FALSE
78825,FALSE
51710,FALSE
133617,FALSE
119642,FALSE
62567,FALSE
60404,TRUE
142996,FALSE
60790,FALSE
99277,TRUE
108660,FALSE
87710,FALSE
58981,FALSE
133287,FALSE
103779,FALSE
6561,FALSE
10005,TRUE
58589,FALSE
63299,FALSE
92186,FALSE
41356,FALSE
130653,FALSE
116563,FALSE
138094,FALSE
57472,FALSE
125562,FALSE
22771,TRUE
86982,FALSE
87394,FALSE
102748,FALSE
39944,FALSE
24207,FALSE
103394,FALSE
111252,TRUE
54276,FALSE
954,FALSE
95456,FALSE
42499,FALSE
24469,FALSE
136765,FALSE
71584,FALSE
89414,FALSE
96365,FALSE
37762,FALSE
65571,TRUE
95993,FALSE
25679,FALSE
42206,FALSE
29505,FALSE
99965,FALSE
5428,FALSE
115234,FALSE
76845,FALSE
66595,FALSE
79485,FALSE
49791,FALSE
22583,FALSE
134237,FALSE
123238,FALSE
47414,FALSE
45584,FALSE
126962,FALSE
42787,FALSE
101468,FALSE
15070,FALSE
73695,FALSE
115213,FALSE
121189,FALSE
79713,FALSE
522,FALSE
68316,FALSE
47224,FALSE
100543,FALSE
75042,FALSE
97708,FALSE
63714,FALSE
87996,TRUE
42955,FALSE
2244,FALSE
82835,FALSE
44085,FALSE
90403,FALSE
111104,FALSE
45786,FALSE
5137,FALSE
139463,FALSE
29369,FALSE
53188,FALSE
141933,FALSE
39360,TRUE
112118,FALSE
37074,FALSE
36430,FALSE
61627,FALSE
30178,FALSE
105961,FALSE
33165,FALSE
34108,TRUE
149525,FALSE
30910,FALSE
72339,FALSE
75009,FALSE
73054,FALSE
113544,FALSE
74619,FALSE
50395,FALSE
128049,FALSE
118282,FALSE
139879,FALSE
9293,FALSE
143986,FALSE
104532,FALSE
10303,FALSE
140802,FALSE
148822,FALSE
137818,FALSE
121593,FALSE
77845,FALSE
137404,FALSE
50517,FALSE
79304,FALSE
31392,TRUE
105761,FALSE
31125,FALSE
141279,FALSE
104409,FALSE
41863,FALSE
140276,FALSE
54092,FALSE
120322,FALSE
81799,FALSE
107462,FALSE
14165,FALSE
79916,FALSE
38396,FALSE
63740,FALSE
97448,FALSE
43598,FALSE
53272,FALSE
99008,FALSE
15600,FALSE
19690,FALSE
109643,FALSE
70301,FALSE
143840,FALSE
12993,FALSE
42589,TRUE
106163,FALSE
26791,FALSE
86948,FALSE
3416,FALSE
103260,FALSE
77667,FALSE
32164,FALSE
112369,FALSE
13519,FALSE
144106,FALSE
87378,FALSE
11830,FALSE
12387,FALSE
107303,FALSE
92866,TRUE
99842,FALSE
69334,FALSE
78184,FALSE
148976,FALSE
126030,FALSE
123705,FALSE
82223,FALSE
130520,TRUE
84928,FALSE
86149,FALSE
60518,FALSE
47370,FALSE
43852,FALSE
1441,FALSE
10874,FALSE
18337,FALSE
43573,FALSE
90835,FALSE
118699,FALSE
6804,FALSE
54408,FALSE
116459,TRUE
93595,FALSE
39046,FALSE
144110,FALSE
46829,FALSE
7367,FALSE
11157,FALSE
101210,FALSE
88547,FALSE
148877,FALSE
141850,FALSE
108018,FALSE
66615,FALSE
47744,TRUE
9541,TRUE
87078,FALSE
49082,FALSE
33041,FALSE
1792,FALSE
133749,FALSE
78013,FALSE
62198,FALSE
99180,FALSE
70541,FALSE
69602,FALSE
125268,FALSE
25655,FALSE
87711,FALSE
56089,FALSE
24788,FALSE
129328,FALSE
113696,FALSE
73015,FALSE
42506,TRUE
12528,FALSE
1618,FALSE
42800,FALSE
17369,FALSE
109946,FALSE
114248,TRUE
145816,TRUE
19732,FALSE
55758,FALSE
104993,FALSE
60728,TRUE
119718,FALSE
115604,FALSE
26864,FALSE
95136,TRUE
72294,TRUE
131414,FALSE
107565,FALSE
129241,TRUE
89531,FALSE
20120,FALSE
138354,FALSE
36343,FALSE
29978,FALSE
31230,FALSE
33873,FALSE
142372,FALSE
53992,FALSE
80489,FALSE
68343,FALSE
114666,FALSE
45719,FALSE
9193,FALSE
45623,FALSE
137274,FALSE
947,FALSE
148088,FALSE
17240,FALSE
136750,FALSE
140071,FALSE
134520,FALSE
118200,TRUE
56194,FALSE
75626,FALSE
21467,FALSE
132765,FALSE
74008,FALSE
94935,FALSE
64193,FALSE
117554,FALSE
74871,TRUE
141316,FALSE
67828,FALSE
138495,TRUE
75062,FALSE
107372,FALSE
87820,TRUE
107458,FALSE
131011,FALSE
69048,FALSE
22725,FALSE
71046,FALSE
19900,FALSE
11701,FALSE
65677,FALSE
145501,FALSE
86487,FALSE
66955,FALSE
8926,FALSE
91234,FALSE
38093,TRUE
19284,FALSE
88188,TRUE
106261,TRUE
126113,FALSE
100315,FALSE
76019,TRUE
74513,FALSE
5533,TRUE
67383,FALSE
110723,FALSE
127988,FALSE
72405,FALSE
137474,FALSE
38404,FALSE
27088,FALSE
112034,FALSE
110565,FALSE
92766,FALSE
120374,FALSE
22125,FALSE
130615,FALSE
19089,FALSE
120173,FALSE
122535,TRUE
20546,FALSE
108028,FALSE
103440,FALSE
88282,TRUE
49013,FALSE
147037,FALSE
19849,FALSE
54452,FALSE
161,FALSE
67312,FALSE
49680,FALSE
147755,FALSE
112353,FALSE
39078,FALSE
10979,FALSE
72639,FALSE
19574,TRUE
43308,FALSE
66396,FALSE
5438,FALSE
94931,FALSE
63603,FALSE
142698,FALSE
11942,FALSE
71771,TRUE
141018,FALSE
20383,TRUE
6411,FALSE
102202,FALSE
144726,FALSE
79578,FALSE
71921,FALSE
53344,FALSE
21699,FALSE
113248,FALSE
143368,FALSE
111928,FALSE
141620,FALSE
9937,FALSE
131910,FALSE
24341,FALSE
73746,TRUE
68621,FALSE
133365,FALSE
64639,FALSE
18511,FALSE
28655,TRUE
69996,FALSE
129908,FALSE
9918,FALSE
38223,FALSE
113395,FALSE
61091,FALSE
139123,FALSE
60834,TRUE
32817,FALSE
88727,FALSE
13770,FALSE
141231,FALSE
90543,FALSE
148934,FALSE
142984,FALSE
92749,FALSE
52174,FALSE
56220,FALSE
98921,FALSE
70171,FALSE
4871,FALSE
145450,FALSE
14109,FALSE
48903,FALSE
99408,TRUE
32998,FALSE
55747,TRUE
77342,FALSE
105706,FALSE
99949,FALSE
137378,FALSE
48716,FALSE
62089,FALSE
136522,FALSE
21117,FALSE
21163,FALSE
9459,FALSE
51654,FALSE
29636,FALSE
40408,FALSE
18838,FALSE
50689,FALSE
130952,FALSE
82892,FALSE
43257,FALSE
8266,FALSE
147842,FALSE
99486,FALSE
18366,FALSE
19217,FALSE
1768,FALSE
62883,FALSE
128655,FALSE
54856,FALSE
67566,FALSE
17023,FALSE
1799,TRUE
112396,FALSE
40026,FALSE
93896,TRUE
108840,FALSE
81753,FALSE
17049,FALSE
6177,FALSE
50501,FALSE
142678,FALSE
35493,FALSE
48224,FALSE
111200,FALSE
38614,FALSE
24775,FALSE
101231,FALSE
148740,FALSE
77537,FALSE
94936,FALSE
149489,FALSE
39167,FALSE
1790,FALSE
65617,FALSE
147098,FALSE
24170,FALSE
76246,FALSE
113522,FALSE
119715,FALSE
104671,FALSE
104632,FALSE
74359,FALSE
99585,FALSE
36305,FALSE
86872,FALSE
15001,FALSE
125075,FALSE
133895,FALSE
123163,TRUE
90427,FALSE
62364,TRUE
146686,FALSE
89184,FALSE
129697,FALSE
106893,FALSE
54163,FALSE
34331,FALSE
37576,FALSE
36851,FALSE
20689,FALSE
5554,FALSE
74833,FALSE
86042,FALSE
113334,FALSE
101901,FALSE
104350,FALSE
67746,FALSE
9259,FALSE
75817,FALSE
119293,FALSE
126037,FALSE
14967,FALSE
145837,FALSE
70120,FALSE
19936,FALSE
9384,FALSE
141217,FALSE
124898,FALSE
85403,FALSE
123102,FALSE
98850,FALSE
100028,FALSE
107056,FALSE
53360,TRUE
116484,FALSE
148638,FALSE
121628,TRUE
60825,FALSE
105449,FALSE
107531,FALSE
89181,FALSE
60274,FALSE
54411,FALSE
52738,FALSE
52530,FALSE
48226,FALSE
58140,FALSE
55672,FALSE
3509,TRUE
122363,FALSE
44979,FALSE
105197,TRUE
117584,FALSE
79161,FALSE
76127,FALSE
112725,FALSE
92363,FALSE
42066,FALSE
75094,FALSE
73262,FALSE
120152,FALSE
39124,FALSE
97416,FALSE
86902,FALSE
115486,FALSE
103790,FALSE
140226,FALSE
121791,TRUE
59705,FALSE
53132,FALSE
27317,TRUE
37221,FALSE
129432,FALSE
33562,FALSE
86285,FALSE
17394,FALSE
30720,FALSE
18048,TRUE
78627,FALSE
23164,FALSE
144055,FALSE
68705,FALSE
98666,TRUE
124321,FALSE
77420,FALSE
33614,FALSE
16363,FALSE
39874,FALSE
145451,FALSE
82707,FALSE
36254,FALSE
33110,FALSE
147365,FALSE
686,FALSE
103011,FALSE
86741,FALSE
110854,FALSE
104116,FALSE
120614,FALSE
92458,FALSE
21243,TRUE
76381,TRUE
114419,FALSE
104958,TRUE
114864,FALSE
60153,FALSE
105080,TRUE
100997,FALSE
67979,FALSE
27614,FALSE
98023,FALSE
139736,FALSE
104660,FALSE
112297,FALSE
84050,FALSE
135361,FALSE
149166,FALSE
142891,TRUE
113889,FALSE
3381,FALSE
12932,FALSE
128158,FALSE
148810,FALSE
10888,FALSE
68264,FALSE
76107,FALSE
133829,FALSE
65543,TRUE
117480,TRUE
149436,TRUE
90006,FALSE
93247,FALSE
65194,FALSE
53381,FALSE
106497,FALSE
95695,FALSE
56426,FALSE
51334,FALSE
121609,FALSE
95786,TRUE
137519,FALSE
94400,FALSE
72830,TRUE
34039,FALSE
123450,FALSE
88870,FALSE
31853,FALSE
37110,FALSE
131646,FALSE
81479,FALSE
145201,FALSE
15291,FALSE
69267,FALSE
122528,FALSE
69497,FALSE
122981,TRUE
37632,FALSE
12632,FALSE
15977,TRUE
45356,FALSE
139932,FALSE
63512,FALSE
3506,FALSE
45481,FALSE
119902,FALSE
85294,FALSE
38033,FALSE
41667,FALSE
20184,FALSE
112910,FALSE
491,FALSE
89989,FALSE
6598,FALSE
129902,FALSE
120551,FALSE
80607,FALSE
53427,FALSE
104877,TRUE
12866,FALSE
48873,TRUE
134416,FALSE
11096,FALSE
31662,FALSE
89030,FALSE
1582,FALSE
51368,FALSE
142825,FALSE
80034,FALSE
32824,FALSE
143835,FALSE
81534,TRUE
53729,FALSE
122010,FALSE
54316,FALSE
138314,FALSE
2588,FALSE
11737,TRUE
38456,FALSE
15686,FALSE
575,FALSE
109230,FALSE
47916,TRUE
87315,FALSE
120932,FALSE
119092,FALSE
111909,FALSE
121996,FALSE
98249,TRUE
120061,TRUE
90007,TRUE
127731,FALSE
136246,FALSE
130247,FALSE
91784,FALSE
74169,FALSE
122728,FALSE
39918,FALSE
55169,FALSE
21928,TRUE
134026,FALSE
53549,FALSE
42572,FALSE
84708,TRUE
107082,FALSE
36399,FALSE
7832,FALSE
135659,FALSE
77624,FALSE
55129,FALSE
113685,FALSE
43206,FALSE
145936,FALSE
53827,FALSE
64130,FALSE
42054,FALSE
56078,FALSE
145755,FALSE
139236,TRUE
70986,FALSE
33656,FALSE
25033,TRUE
64380,FALSE
36991,TRUE
87749,FALSE
62078,FALSE
137835,FALSE
117623,FALSE
139886,FALSE
102140,FALSE
91274,FALSE
72514,FALSE
66756,FALSE
70550,FALSE
94221,FALSE
60605,TRUE
81345,TRUE
85569,FALSE
22764,FALSE
142808,FALSE
47966,FALSE
70401,TRUE
81815,TRUE
10341,FALSE
26847,FALSE
17703,TRUE
106175,FALSE
41880,FALSE
129644,TRUE
94512,FALSE
123581,FALSE
124119,FALSE
127799,TRUE
132256,TRUE
3959,FALSE
47375,FALSE
121575,FALSE
22401,TRUE
80092,FALSE
65157,FALSE
56475,FALSE
108365,FALSE
128973,FALSE
72698,FALSE
61990,FALSE
139119,FALSE
10869,FALSE
124407,FALSE
37147,FALSE
113498,FALSE
92285,FALSE
92718,FALSE
36621,FALSE
144784,FALSE
10424,FALSE
104269,FALSE
44674,FALSE
51478,FALSE
88586,TRUE
23017,FALSE
24069,FALSE
52881,FALSE
71976,FALSE
101707,FALSE
129660,FALSE
74113,FALSE
40331,FALSE
145291,FALSE
111615,FALSE
134690,FALSE
84374,FALSE
31737,FALSE
134119,FALSE
32531,FALSE
22932,FALSE
147838,FALSE
80087,FALSE
38842,FALSE
6213,TRUE
19707,FALSE
38051,FALSE
58833,FALSE
12436,FALSE
102075,FALSE
130108,FALSE
88463,FALSE
101294,FALSE
124596,FALSE
77555,FALSE
117362,TRUE
28180,FALSE
50634,FALSE
91877,FALSE
71601,FALSE
82548,FALSE
80503,FALSE
107943,FALSE
77637,FALSE
136075,FALSE
111322,TRUE
87461,FALSE
101646,FALSE
29748,TRUE
95677,FALSE
125864,FALSE
33789,TRUE
5641,FALSE
124792,FALSE
128272,FALSE
147029,FALSE
18078,FALSE
115771,FALSE
51300,FALSE
7524,FALSE
9904,FALSE
119652,FALSE
8042,FALSE
84530,FALSE
29454,FALSE
73996,FALSE
40479,FALSE
42458,FALSE
76243,FALSE
99236,FALSE
120727,FALSE
83492,FALSE
27600,FALSE
90984,FALSE
119596,FALSE
57641,FALSE
18599,FALSE
146333,FALSE
19057,FALSE
68059,FALSE
86897,FALSE
43033,FALSE
36238,FALSE
13765,FALSE
139220,FALSE
112601,FALSE
32311,FALSE
30174,FALSE
64637,FALSE
109444,FALSE
81342,FALSE
90409,FALSE
145181,FALSE
129076,FALSE
141234,FALSE
57837,FALSE
3128,FALSE
56265,FALSE
132768,FALSE
36083,FALSE
84884,FALSE
42375,FALSE
126122,FALSE
18881,FALSE
66970,FALSE
144758,FALSE
45947,FALSE
30922,FALSE
39376,FALSE
130903,FALSE
143265,FALSE
75075,FALSE
106938,FALSE
31253,FALSE
123002,FALSE
31988,FALSE
129870,FALSE
9482,FALSE
92194,FALSE
131973,FALSE
91242,TRUE
46564,FALSE
42781,FALSE
114802,TRUE
45529,FALSE
96414,FALSE
100442,FALSE
77161,FALSE
39725,FALSE
92918,FALSE
68076,FALSE
136822,FALSE
110841,FALSE
148132,FALSE
26647,FALSE
115017,FALSE
32301,FALSE
102830,FALSE
72719,TRUE
4896,FALSE
91201,FALSE
107162,FALSE
97433,FALSE
71644,FALSE
121823,FALSE
127090,TRUE
37280,FALSE
104716,FALSE
130092,FALSE
135307,FALSE
134334,TRUE
26526,FALSE
66336,FALSE
109901,TRUE
80285,FALSE
8506,FALSE
147613,FALSE
80517,FALSE
124479,FALSE
2130,TRUE
118719,FALSE
111103,FALSE
98259,FALSE
24643,FALSE
56839,FALSE
32999,FALSE
20787,FALSE
52821,TRUE
125577,FALSE
46122,FALSE
92593,FALSE
96228,FALSE
49882,FALSE
78442,TRUE
50871,FALSE
102962,FALSE
80554,FALSE
38942,FALSE
95810,FALSE
14221,FALSE
13125,FALSE
104907,TRUE
115424,TRUE
90532,FALSE
82784,FALSE
108757,FALSE
124709,FALSE
95749,FALSE
19998,FALSE
95444,FALSE
35909,FALSE
143880,FALSE
132528,FALSE
143867,TRUE
4154,FALSE
5266,FALSE
29936,FALSE
23821,FALSE
71984,FALSE
37378,FALSE
72766,FALSE
40987,FALSE
81359,FALSE
112373,FALSE
15496,FALSE
119168,FALSE
72019,TRUE
75134,FALSE
74760,FALSE
9582,FALSE
134689,FALSE
75189,FALSE
143312,FALSE
97232,FALSE
99967,FALSE
121194,FALSE
25093,FALSE
65094,FALSE
100377,FALSE
13228,FALSE
25227,FALSE
69395,FALSE
142407,FALSE
39171,FALSE
31380,FALSE
23945,FALSE
135398,FALSE
15516,FALSE
18543,TRUE
1126,FALSE
77822,FALSE
42872,FALSE
44267,FALSE
144380,FALSE
117833,FALSE
115200,FALSE
115546,TRUE
7879,FALSE
60689,FALSE
119977,FALSE
57831,FALSE
100197,FALSE
72090,FALSE
62046,FALSE
90708,FALSE
53225,FALSE
91823,FALSE
135980,FALSE
42660,FALSE
350,FALSE
140851,FALSE
3921,FALSE
107977,FALSE
118594,TRUE
125288,FALSE
23708,FALSE
117142,FALSE
71459,FALSE
37055,FALSE
8875,FALSE
30302,FALSE
19872,FALSE
18533,FALSE
58572,FALSE
46863,TRUE
148029,FALSE
117821,FALSE
122256,FALSE
59858,FALSE
26411,TRUE
106803,FALSE
143699,FALSE
55843,FALSE
5604,FALSE
143642,FALSE
47104,FALSE
99444,TRUE
33820,FALSE
29650,TRUE
132461,FALSE
54533,FALSE
116034,FALSE
15041,FALSE
447,FALSE
39037,FALSE
76663,FALSE
90258,FALSE
148653,FALSE
127227,TRUE
27882,FALSE
50565,FALSE
21884,FALSE
78739,FALSE
85241,TRUE
43836,FALSE
41383,FALSE
29112,FALSE
27801,TRUE
60141,FALSE
102219,FALSE
80401,FALSE
64504,FALSE
78612,FALSE
139648,FALSE
101851,FALSE
145165,FALSE
132318,FALSE
97399,TRUE
45130,FALSE
70761,FALSE
41341,FALSE
118790,TRUE
112862,FALSE
78696,FALSE
40848,FALSE
128518,FALSE
110475,FALSE
120074,FALSE
29438,FALSE
89710,FALSE
148642,FALSE
79511,FALSE
28666,FALSE
4989,FALSE
114904,TRUE
105430,FALSE
24280,FALSE
56085,TRUE
34317,FALSE
68529,FALSE
82993,FALSE
104821,FALSE
120036,FALSE
30444,FALSE
126510,FALSE
27581,TRUE
116644,FALSE
132313,FALSE
88323,FALSE
21079,TRUE
148418,FALSE
26582,FALSE
107629,FALSE
110131,FALSE
124718,FALSE
136163,FALSE
102610,FALSE
66817,FALSE
90064,TRUE
79002,FALSE
25858,FALSE
100915,FALSE
49523,FALSE
102882,FALSE
147253,FALSE
15760,FALSE
69189,FALSE
119862,TRUE
132853,FALSE
61107,TRUE
40793,FALSE
85306,FALSE
141375,TRUE
69321,FALSE
50033,FALSE
43045,FALSE
80417,FALSE
111007,FALSE
130973,FALSE
73605,FALSE
142750,FALSE
2189,FALSE
20401,FALSE
83823,FALSE
140607,FALSE
38358,FALSE
97129,FALSE
120719,FALSE
31799,FALSE
29389,FALSE
33644,FALSE
43546,FALSE
39717,FALSE
14460,FALSE
3714,FALSE
102158,TRUE
41883,FALSE
142378,TRUE
70475,FALSE
10679,FALSE
43762,FALSE
9067,TRUE
98583,TRUE
131890,FALSE
92027,FALSE
97998,FALSE
149911,FALSE
124316,TRUE
125270,TRUE
10020,FALSE
54392,FALSE
18576,FALSE
5813,FALSE
122491,TRUE
128739,FALSE
28622,FALSE
84245,FALSE
117249,FALSE
147448,FALSE
146017,FALSE
659,FALSE
120676,FALSE
3427,FALSE
106921,FALSE
4193,FALSE
55771,FALSE
61688,FALSE
93235,FALSE
61632,FALSE
131529,TRUE
135377,FALSE
21776,FALSE
14651,FALSE
133614,TRUE
106111,FALSE
103159,FALSE
117557,FALSE
78118,TRUE
58470,TRUE
32741,FALSE
16523,FALSE
9456,TRUE
116420,FALSE
13087,TRUE
13695,FALSE
30486,FALSE
141978,FALSE
126463,FALSE
47876,TRUE
110773,FALSE
4874,FALSE
34244,TRUE
147238,FALSE
134538,FALSE
103472,FALSE
32883,FALSE
130996,FALSE
121479,FALSE
125444,FALSE
10434,FALSE
76866,FALSE
103629,FALSE
17594,FALSE
133099,FALSE
119146,FALSE
73081,FALSE
25715,FALSE
51185,FALSE
98090,FALSE
75562,FALSE
83720,FALSE
49234,FALSE
13324,FALSE
137515,FALSE
59613,FALSE
147384,FALSE
45555,FALSE
144056,TRUE
59803,FALSE
124278,FALSE
38269,TRUE
104467,FALSE
80321,FALSE
119632,FALSE
50801,FALSE
90484,TRUE
47705,FALSE
124103,FALSE
68576,TRUE
43656,TRUE
62483,FALSE
10817,FALSE
74414,FALSE
67968,FALSE
74050,FALSE
80014,FALSE
139518,FALSE
40576,FALSE
4007,FALSE
30187,FALSE
92796,FALSE
140713,FALSE
109040,TRUE
126225,FALSE
116673,FALSE
133827,FALSE
18857,FALSE
148280,FALSE
1848,FALSE
39461,FALSE
18237,FALSE
113405,FALSE
68036,FALSE
23493,FALSE
44655,FALSE
146291,TRUE
130765,FALSE
60877,FALSE
66744,FALSE
100188,FALSE
45799,FALSE
9989,FALSE
137024,FALSE
125089,FALSE
99015,FALSE
67297,TRUE
31120,FALSE
91604,FALSE
7959,FALSE
83859,FALSE
123912,FALSE
104465,FALSE
42832,FALSE
84991,FALSE
105419,FALSE
71307,FALSE
67911,FALSE
43048,FALSE
78644,FALSE
66871,FALSE
29406,FALSE
95839,FALSE
110921,FALSE
28838,FALSE
19183,FALSE
118052,FALSE
147928,FALSE
66168,FALSE
29158,TRUE
66516,FALSE
144192,FALSE
57182,FALSE
10641,FALSE
69337,FALSE
55924,FALSE
91394,FALSE
86482,FALSE
118480,FALSE
51215,FALSE
32709,FALSE
64872,FALSE
31397,FALSE
33651,TRUE
37407,FALSE
67064,FALSE
15324,FALSE
30230,FALSE
33517,FALSE
141568,FALSE
92104,TRUE
82670,FALSE
7251,FALSE
35038,FALSE
113157,FALSE
142542,FALSE
65872,FALSE
63517,FALSE
86051,FALSE
107604,FALSE
8566,FALSE
143562,FALSE
84848,FALSE
98167,FALSE
106192,FALSE
11026,FALSE
109895,FALSE
136512,TRUE
30668,FALSE
97523,FALSE
27336,FALSE
51752,FALSE
125512,FALSE
141402,FALSE
54075,FALSE
18265,FALSE
37797,FALSE
144545,FALSE
55756,FALSE
92432,TRUE
33210,FALSE
83345,FALSE
145207,FALSE
27022,FALSE
124052,FALSE
111767,FALSE
120641,FALSE
52841,FALSE
123221,FALSE
58570,FALSE
13732,FALSE
59744,TRUE
53770,FALSE
52859,TRUE
142248,FALSE
54798,TRUE
140086,TRUE
85327,FALSE
12716,FALSE
123184,FALSE
145614,TRUE
149196,FALSE
88759,FALSE
145394,FALSE
49821,FALSE
58699,FALSE
66752,FALSE
56724,FALSE
40762,FALSE
16435,FALSE
8811,FALSE
28418,FALSE
15059,FALSE
63516,FALSE
115173,FALSE
110245,FALSE
17978,TRUE
27191,FALSE
38323,FALSE
81670,FALSE
114247,FALSE
30699,FALSE
95332,TRUE
42336,FALSE
